,Title,Categories,Tags,Replies,Post,Comment
36,Why does the browser need metadata about the page?,"FAQ,HTML FAQ",,8,"
Question
Why does the browser need metadata about the page?
Answer
There exists different categorizations of metadata but most generally metadata is “data about data”. While the browser doesn’t need most metadata it does often use metadata to enhance the user experience in some way. Metadata not displayed on a page but behind the scenes it can be used by other software (web crawlers, search engines, browsers,  etc.) to process, encode, extract or index all sorts of interesting information (geographic coordinates, calendar events, contact info, etc.). What’s more, businesses are often interested in using metadata to improve SEO or Search Engine Optimization.
","
Does it make a difference whether metadata come before  or after it?

HTML is read by the browser from the top of the document to bottom of the document. Important data (language, characters, frameworks, etc.) is stored in the  section and should be as close to the top of the document as possible so the browser knows how the page should be displayed.

I just started to learn about HDML, it is very interesting stuff to learn. This is going to take a long time to learn, from what I can see is going on, there is a lot of cross references to learn. For example, after I learn about the elements reference, they are input, link, too  many to mentions here.

try bookmarking all the references. I know it feels really overwhelming! I found that putting everything in a smart bookmarking list can help a lot! and take your time learning and reading those things you bookmarked 

Meta tags allow the browser to display the HTML page correctly, and for search robots to correctly index and rank sites. Thus, using meta tags, webmaster reports metadata (that is, additional data that is not visible to the user) about each specific page of the site. That is why the use of meta tags for the site is so necessary. This data is only needed by crawlers https://sitechecker.pro/website-crawler/ of  search engines. Users do not see them. They contain additional information that allows for automatic processing and systematization of the page in the general flow of information on the Internet.

Is there a limit on the amount of metadata you should put inside the  element?
Do some developers input metadata that’s unrelated to the web content to improve SEO?

HTML typo error. 
"
37,Do attributes need to be in a specific order?,"FAQ,HTML FAQ","elements-structure,q-a",5,"
Does the href and target variables have to be declared in that specific order?
","
no, attributes are not order specific.

Is it mandatory that the target attribute be written after the href attribute or it doesn’t matter, it functions the same either way?

I’m pretty sure that you don’t have to include the target attribute, it’s just good practice to make determinations about how the browser will open a link you insert. If you don’t specify it, I’m sure browsers have some kind of default link-opening behavior.

It is not mandatory, but like the article stated that you may want the person to come back to your page. Without the target attribute the link will open the new page in your same tab. If the person closes the tab they also close your page. Opening it in a new tab will make sure they come back to your page after they close out the other tab.
"
38,Can I use the <title> tag in place of heading elements?,"FAQ,HTML FAQ",q-a,3,"
Question
Can I use a <title> tag in place of heading elements?
Answer
As you will learn in lesson 2, the <title> tag can only be used within the <head> element and (unlike the h1-h6 elements) is never used to create a heading hierarchy within the <body> of an HTML document. The content of the <title> tag will display within a window tab but not within the page itself.
","
nice work! this is a great course indeed and can’t believe the potential. I’ll be definitely upgrading to pro within 7 days.

Excellent work, thenx! JAH bless
"
39,What are the advantages of using relative paths?,"FAQ,HTML FAQ","elements-structure,q-a",4,"
What are the advantages of using relative paths?
Aren’t absolute paths more secure? For example if I would move my internal html file accidentally into another folder, the relative path would be incorrect and thus the link dead.
Or would the internal moving change the absolute path as well; so that the absolute path relies 100% on the relative path?
","
examples of absolute path:
# windows
c:\users\username\pictures\img1.jpg
# *nix
/home/username/pictures/img1.jpg

if then then move the image from pictures to documents, the absolute path would also break.
relative paths are better, given we can then move the entire project to a different computer (which very likely has a different username) and we don’t have to go and find all the absolute paths with the username in it

For some reason, this answer made it very clear to me in a general way the differences and uses of the different types of paths. Thank you @stetim94.

Relative paths are also advantageous if one moves entire website from one domain to a different domain altogether. You do not have to change all local links. For example, imagine a file like www.example.com/images/picture1.jpg. If we realise we want to change our domain to www.site.com because of any other reasons but we want to leave the files intact, the picture1.jpg image will break. But if it is a relative file like /images/picture1.jpg it will still work. So relative links are advantageous when changing domains
"
40,How do we know which heading element to pick?,"FAQ,HTML FAQ",q-a,25,"
Question
How do we know which heading element to pick? For example, why did we use <h1> tags for “The Brown Bear” title but <h3> tags for “Features” in this exercise?
Answer
Heading elements should be chosen in a way that reflects how the content of our page should be organized. Later in this lesson, you will use the div element to divide this page into various sections. Each of those sections will have a title contained within the <h2> tags and various subtitles which are contained within the <h3> tags.
As “The Brown Bear” title is the main heading for this document, we use the <h1> tags here. As “Features” is a subtitle to the “About Brown Bears” section of the page (which will eventually be more clearly delineated with div elements) we use <h3> tags to contain this heading.
To learn more about headings and how they should be used to organize information, take a look at this tutorial.
","
Hi there,
I’m a Web Accessibility Coordinator and content strategist. Regarding when to use which heading tag, the h1 tag is reserved for the headline of the page, the main topic, not to be confused with the page title. The next section of content on the page should be an h2 tag. If there’s a subset of information under that section, give the section a header using the h3 tag. If there’s a subset of information under the h3 heading, give that an h4 tag and so on in chronological order.
From a Web accessibility point of view, there should be only one h1 tag per page because this is the topic of the page, and there should be only one topic per page, like a Wikipedia article. There are usually multiple h2 tags per page.
Also, the heading tags should go in chronological order. If you want your websites to be accessible for assistive technology devices (such as screen readers), the headings cannot skip. If you want to adjust the sizes of the headings (which I often do), that can be done without sacrificing the chronological order of the headings.
So a page’s structure could look like this:
<body>

<title></title>

<h1></h1>

<h2></h2>

<h3></h3>

<h4></h4>

<h5></h5>

<h6></h6>

</body>


any chance you can help me figure out what am I doing wrong in here?

2b66d136ca4a6ce90798e10c332db6331852687e.jpeg1300×565 80.7 KB


Nakitanaidu,
CodeCademy is very sensitive as to what you write in the box.
You wrote “Countries with Small Brown Bear Populations.”, but you put a period. Delete the period, and i THINK you should be good.

For example you can observe any popular websites’ underlying code(be pressing f12 on firefox browser). I looked at wikipedia and their main heading is h1 tag and the following ones are h2 tags. Hope this helps in practical aspect.

To be honest, i was stuck here as well and had to have the site, give me the solution. In your instruction, you ask to put the period in the code but now you say to remove it. I cant afford to sit here for 20 minutes trying to figure out what i didn’t wrong when ive done nothing wrong. Why haven’t they resolved this?

It’s similar to writing a paper for school. Have you written an essay using Microsoft Word before? Did you know you can assign H1, H2, H3 heading formats to different sections? This is how your table of contents is built in a Microsoft Word Doc. It knows to look for those headings and categorize them accordingly on a table of contents. For example, “Chapter 1” would be a H1 and a subsection would be an H2.
Think of your webpage in the same way. The way you assign H1, h2, H3 will be how you will want to make your references once you start using CSS more.

javascript
The Brown Bear
About Brown Bears
Species
Features
Habitat
Countries with Large Brown Bear Populations.
Countries with Small Brown Bear Populations.

on line 8 when I write code, it does not pass.
I get an error like this:
Did you create an `` header that contains `Countries with Small Brown Bear Populations` ?
        
@1minuteholidays74038 Remove the period from that line:



 1minuteholidays74038:

Countries with Small Brown Bear Populations. <—



I was a bit confused with this exercise, I thought I should put h4 after the Features but the instruction said h2 so I just went on with it and got it right but in my head, I was asking the same question.


this is what it should look like.

Guys i cant seem to proceed from this headings lesson, despite doing the exercise. below is how my work looks like.
Screenshot (47).png1366×768 82.2 KB


The second Counties should be Countries.


abc4200×2904 692 KB

**

{ do like a question and answer}

**

codecademy is quite weird for how they choose to put the text in order, on one time it wanted me to add a paragraph into a div which 1 was right the other was wrong however gave me the same end result… so i re-wrote the code completely and worked, so just keep it simple and just focus on the end result

Hey @tag8477078017, welcome to the forums!
Codecademy is case-sensitive/punctuation in this exercise and so you have to make sure that you included all the periods and small things like that. This might have been why you had trouble the first time through, but were easily able to pass the second time.

Thanks for the information!


2020-04-06 (2)1366×629 72.4 KB

its vital to check for spelling errors to get these facts right. I got stucked several times before i got it finally right

Thanks 4 the Suggestions 

I know this is an old forum to throw an answer in here this later, but one thing for new people and others who might see this. Programming will have you cover issues that could be as small as fixing a period, a semicolon, and you name it. Coding, in general, is an act of juggling perfection and problem solving because that is what the computer understands (perfect syntax and structure along with problem-solving if done correctly). So, you, me, and anyone else will have to get used to the fact that you may be scouring a piece of program or even HTML just to fix a period or some white-space that causes an error. If something like this bothers you, then you may have to reconsider why you want to work with computers because that is what we work with at the end of the day here. With love and respect 
"
41,Why is the doctype a different color from the <html> tags?,"FAQ,HTML FAQ","elements-structure,q-a",1,"
Question
Why is the doctype a different color from the  tags?
Answer
Line one is not actually an HTML element or tag. As you discovered in the first    exercise of this lesson,  it  is a declaration that lets the browser know that it is looking at an HTML5 document and it should be parsed  accordingly.
Text editors like the one you are using in this workspace often use different colors to help developers distinguish between different pieces of code and to aid in overall readability.
",
42,What is a local address and how does it differ from a web address?,"FAQ,HTML FAQ",q-a,7,"
Question
This exercise says, “A URL is the web address or local address where a file is stored”. What is a local address and how does it differ from a web address?
Answer
A local address refers to the path to an image, file, or resource that exists on your own computer. A web address on the other hand generally refers to the path to an image, file, or resource that exists externally, on a remote computer.
","
4 posts were split to a new topic: To adjust the size of the image or align the image to the centre of the page



Thx a lot! Ur answer really helps! 

Hi! Since you mentioned that a local address refers to the path that the file exists on our computer, by path - do you mean the file location? And in that case, if we move around or edit the file in our computer (say, put it in a different folder, rename the file name, etc), since the path would be different, would that prevent the image from loading or properly rendering?
Thank you so much!




 beta5881758346:

by path - do you mean the file location?


Not so much as the route to the file location.
"
43,What type of content might an HTML element contain?,"FAQ,HTML FAQ",q-a,8,"
Question
The element in this exercise contains text but can elements contain other types of content? If so, what types of content might an HTML element contain?
Answer
It depends on the element. As you will learn, <p>, <div>, and <span> elements can contain text whereas elements like <ul> or <ol> should only contain <li> elements as direct children.
Block level tags like the <div> can contain all tags that can exist within the <body> (in other words, we can nest other elements within a <div>) whereas self-closing tags like <img> can not contain any content at all!
","
Use Markdown,BBCcode or HTML format

Where can I find a list of html tags that helps explain what kind of content they can contain?

The most common types of content that HTML elements contain are text, images, and video.

What about this case here : <div><p>hello world</p></div>
can i say that the <p> tag and the text (the paragraph element) is the content of the <div> element, or just the text “hello world” is the content or just the paragraph tag is the content?
I need to understand this exemple to understand the whole lesson.
thanks

Content is everything that we download to the requesting client. As for what elements may contain (including permitted attributes) is defined in the W3C recommendations.  w3.org
What is most important is that we use markup to structure the document, not to present it.



 quourtige:

can i say that the <p> tag and the text (the paragraph element) is the content of the <div> element, or just the text “hello world” is the content or just the paragraph tag is the content?


Given the generic nature of content we use some tags for structure, and some for semantics. Our HTML if well formed will be easily readable in raw form. There is meaning in structure, both to a reader of the source, and to search engines. Where structure alone doesn’t provide enough information to the user agent we resort to semantic elements to convey meaning.
The user is getting meaning from the content; the user agent is deriving meaning from the structure and semantic elements. It’s important to draw this distinction. We’re not talking about one kind of meaning, but two.
From the interpretation of our structure we derive the behavior of the document, which again drives the APIs. Using style sheets and script we can enhance those behaviors, or make them more readily visible (accessible) to the user. This takes us into the presentation, which is not part of the above discussion.
I often suggest to learners that they should not embark upon the study of CSS and script (JavaScript, ECMAScript, ES(n)) until well aquainted with HTML in its detail. The HTML is the root document from which the DOM is constructed. Understand the HTML side of the DOM and the rest will fall into place in short order with no confusion. Skip this step and expect trouble in the other two. That’s a promise.
Now given that the DOM is a tree, in its most general form, we have a root element, the <html></html> indicated by <!DOCTYPE html>, and all others fall into  that as child elements.
<div>
  <p>Hello World!</p>
</div>

In the above, DIV is the parent element. Its content, or child element is the P. Collectively they are a part of the content of the page, not separately or distinctly. The only thing distinct is the message we publish to the user.
Given we have by the point of the above a well formed document, we will have a root element, a direct child element, the BODY, and it will contain the above. HTML is a parent, and all elements that follow are children. BODY is a direct child of HTML, and only one of a handful that are allowed. Everything the user sees will be contained in the body of the document. That is the content.
So now we can construct the tree.
html
* head
* body
    + div
        + p
            + text node
        + text node
    + text node

The root of the tree is html, the trunk, body. DIV is a branch node, and P a leaf node off that, with the text being the surface of the leaf. Note that the user sees the leaves of the tree.
Bottom line, spend as much time as it takes to track down and study the specifications and recommendations, and a little history thrown in and study of earlier releases. One cannot stress enough how important it is that you not only become fluent with HTML, but fluent at delving deep into the W3C specifications. Look up every new element you learn about… The same day, preferably. You’ll find links to most in the MDN pages, for a simpler approach.
Cement this stuff into your brain. Seriously. This will give you all the legs you need to stand on once you embark on CSS and script.

thank you very much for your detailed answer,i think i understand.
so, the content is what users get mening from it such as texts,images it is like you said the surface of the leaf, thus for the user the surface of the leaf is the content (the thing that he can derive the meaning from it). in this lesson we mean this type of content
as for user agent, the content is the structure and the semantic elements that it can derive the meaning from it.
also, i can understand that HTML is like a tree with HTML is the root and head and body element are direct children of the html element and the body and head are siblings (they will be in the same line in the tree) and like that.
thanks for your advice i will follow by it.

"
44,Can we use an alt attribute with the video tag?,"FAQ,HTML FAQ",q-a,22,"
Question
The text content of video tags seems to behave in the same way as the alternative text for the img tag. For consistency, can we use an alt attribute with the video tag instead?
Answer
This is a great observation but we can not use the alt attribute within the opening video tag. While this may seem inconsistent, this is actually by design as we might want our video element to contain some fallback options. For example, if the video doesn’t load we might want to display a link to another video that does. As attributes can not contain markup, this scenario would not be possible with alt attributes alone.
If this fallback handling gives the developer more control, you might be wondering why the img tag doesn’t follow suit. The answer to this involves backwards-compatibility troubles.
","
""As attributes can not contain markup ""… what does this statement means?

"" backwards-compatibility troubles"" can u elaborate it ? what kind of trouble is this exactly?




 arcsolver75719:

""As attributes can not contain markup ""… what does this statement means?


Attributes may not contain HTML mark up (tags), only printable characters.



 arcsolver75719:

"" backwards-compatibility troubles"" can u elaborate it ? what kind of trouble is this exactly?


The number one trouble would be a browser that does not support HTML5, which is when the VIDEO element was introduced. For a less generalized point of view, study the documentation and other articles relating to this element.

We do have an alternative to alt (alternate text) that works across all browsers, the title attribute is valid on the VIDEO element.
<video title=""Bruce Lee meets Jackie Chan"" ...>




 rubyslayer42889:

For example, if the video doesn’t load we might want to display a link to another video that does. As attributes can not contain markup, this scenario would not be possible with alt attributes alone.


but we can still give the external link under alt (alternate text) even though if it can’t contain markup.

10m
We do have an alternative to alt (alternate text) that works across all browsers, the title attribute is validr on the VIDEO element.
since i just checked screen readers are not able to  read the content using title attribute unlike alt

Screen readers can be set to verbose on title attributes, but usually default to alternate text only so the user isn’t inundated with chatter. title attributes are global, and apply to other elements such as links, language change, page fragments, etc. It’s for this reason they are not turned on by default.

the alt attribute contains only text, so how is it not possible to include that? it shouldnt contain “tags” you say. what can happen if i write, say, < video src= “xyz” controls alt =“video on so-and-so”  > and close the element properly, and include the fallback url between them? please explain.

Go the the W3.org site and look up the VIDEO element. Find the part that describes permitted attributes. That is where you will find your explanation.
Part of the reasoning is that ALT text describes a static image, not a changing one. That is what closed captioning is for.

But consider a situation where a blind person has used a device that can’t play the video. How will he know there was a video and it isn’t supported?

Welcome to the forums, @beta6078252934,
The video element has a text node where we write the message,
Your device does not support video

still the concept is not clear. what does the alt tag represents that it can’t be used in a video tag? what if i write <video src =“xyz.mp4”  controls alt=“The video is about a grizzly bear”.> why is that wrong?




 mtf:

We do have an alternative to alt (alternate text) that works across all browsers, the title attribute is valid on the VIDEO element.
<video title=""Bruce Lee meets Jackie Chan"" ...>



Thanks for the suggetion.




 arcsolver75719:

but we can still give the external link under alt (alternate text) even though if it can’t contain markup.


I hate to bring this back up again, but could you give an example?

You can’t give an external link under alt here at codecademy and have it display automatically. I tried.
    <img src=""https://content.codecademy.com/courses/web-101/web101-image_brownbeat.jpg"" alt=""https://content.codecademy.com/courses/web-101/web101-image_brownbear.jpg""/>

I misspelled bear(beat) so it would use the alt. If this is giving the link then sure you gave it and it displayed in the browser. The person using this web-page would then need to copy/paste the link to another browser tab to see the image.

Makes sense! Thank you!

Interesting topic, reminds me of the issue of naming variables in programming at large. I used “Brown Bear in Forest”, but even just “Bear” might suffice if we take into consideration that the surrounding text mentions that we are talking about brown bears.

Hi, Roy. I am still not clear about this topic.



 rubyslayer42889:

For example, if the video doesn’t load we might want to display a link to another video that does. As attributes can not contain markup, this scenario would not be possible with alt attributes alone.


The following code is an example of the fallback. The content inside the opening and closing <video></video> tags is shown as a fallback in browsers. Not all browsers support the same video format, so we can provide multiple video sources in the  element, and the browser will use the first source it supports.
<video controls width=""250"">

    <source src=""/media/examples/flower.webm""
            type=""video/webm"">

    <source src=""/media/examples/flower.mp4""
            type=""video/mp4"">

    Sorry, your browser doesn't support embedded videos.
</video>

In terms of alt attribute, I don’t understand why you mentioned that attributes can not contain markup. Does this mean using the alt attribute to include a fallback video source? I assume the alt attribute does not need to include any HTML mark up (tags), and just include some descriptive words. So I think the fallback options have nothing to do with alt attribute. Could you please answer this question again without mentioning fallback? 
I know the alt attribute is not the permitted attributes for Video element, but I really don’t understand the reason.    If the alt attribute is valid for video element, I think this alt attribute can work for any source of the video. I tried the following code and my Chrome browser still plays the video normally.
<video controls width=""250"" alt=""Flowers are in bloom"">

    <source src=""/media/examples/flower.webm""
            type=""video/webm"">

    <source src=""/media/examples/flower.mp4""
            type=""video/mp4"">

    Sorry, your browser doesn't support embedded videos.
</video>


If you look at the specs for VIDEO, you will find that there is no alt attribute in its attribute list. We want the user agent to slip down to the fallback text, which is neither descriptive or alternate text.
Attributes won’t have any effect beyond what they are purposed for. That includes alt, so including it won’t show any signs of malfunction. Upload the HTML to a validator and it may advise that the alt is not expected.
"
45,How can I link to a file on my own computer?,"FAQ,HTML FAQ",,5,"
Question
How can I link to a file on my own computer?
Answer
If you are working locally and you wish to link to another file, you usually want this other file to share the same parent directory as the file from which you are linking. This allows you to use a relative path as the value to an anchor’s href attribute. You will learn more about how to create relative paths in exercise 8 of this lesson.
","
I think in modern browsers the files have to be in the Web directory of your Web Server, you can no longer link directly to files that are elsewhere on the local machine.



Consider the possible locations for resources on a web connected computer.
file://
http://
https://

Just because we are working locally doesn’t mean we can’t use web URLs in our requests. For instance, say we have a development environment on our local machine that we wish to share across other devices. It follows the more resources we have on the web the less we need to share between the devices. Ultimately, the only thing shared between devices is the APP that drives everything.
Okay, that was a mouthful. The point it makes is that it makes perfect sense to establish a web, or cloud presence for shared content so devices don’t need to carry that extra baggage. Having it on demand is the way to go.
Create an account with a decent CDN and upload all media to that store. Now the URLs in your app point to that resource, not your local volume.
Now focus on containerizing your app. That’s where Angular.js, Express.js and React.js come in (and where I leave off).
"
46,How can I customize what the dropdown defaults to?,"FAQ,HTML FAQ","forms,q-a",10,"
So if we don’t select any option, the first option will be selected by default?
If yes, then is there any way to stop it?
For eg: If in the excercise if we don’t select any option then by I think “sesame” will be selected by default. Is there any way we can set another option, say “select any one” as default which does not allow progression if we don’t select any one of the options prrovided.
","
Attributes are very useful to customize behavior, in this case you need to use selected attribute:
https://developer.mozilla.org/en-US/docs/Web/HTML/Element/select#Examples

Is it ok to create a “None” option if the user didn’t want any of the options from the drop down list.
E.g None

sure, just set the value attribute to an empty string

if I wanted to make more than one item on the drop down list clickable how would I do this or is there a more compacted way of doing this without using checkboxes

using <select> element:
https://developer.mozilla.org/en-US/docs/Web/HTML/Element/select
you have a multiple attribute, which, well i suppose you can guess what it does 

I know I am 6 months from the last reply, but who knows who may stumble upon this question
I don’t believe that you have the option to not select something from the drop down, for the webpage to compile and run the code, each line be able to be ran. However, if you wish to customize a default option lets say if none of the items listed are of interest you can use the following <option selected=""selected"">: or <option selected>
<select id=""choice"" name=""choice"">
  <option selected=""selected""> (you can leave this blank) </option>
  <option value=""1""> 1 </option>
 <option value=""2""> 2 </option>

but not choosing options 1 or 2, you just click on the blank dropdown box.

I know this question has been answered already. Just wanted to contribute what I learnt from my own trial and error.
There is a way to make a default.
I tried it out by creating an  with an empty value attribute and added the text ‘selected’ afterwards, thus:

That is nice to know

Thank you 
"
47,Do we need both name and id? Can they be the same thing?,"FAQ,HTML FAQ","forms,q-a",29,"
Would there be any problem if I set the same word for an id and a name attribute inside an <input>?
For example:
<label for=""username"">Username</label>
<input type=""text"" id=""username"" name=""username"">

Is this valid or will it cause any problem?
","
No, perfectly valid and quite common. In fact, if you inspect facebook (big company with good coding practice) email login field:
<input type=""email"" class=""inputtext"" name=""email"" id=""email"" data-testid=""royal_email"">

you see that name and id are the same, you see this a lot.

Oh my god I didn’t think I would receive such a quick answer! thank you so much! great course and great web! I use to have such a hard time trying to learn any kind of programming, but this website is taking me places with web programming!

Why do we need to specify the name of the form we use when using labels, isn’t <label> just like a <p> ?

It is not like P in the true sectioning aspect since it applies to only a single INPUT.
<label for=""id"">ID</label> <input id=""id"">

or,
<label>ID <input></label>

Note that when the label wraps the input it does not require a for attribute. INPUT is a child of the element. When the two elements are sibling elements, we need to specify which input field the label applies to.

Why do we include <h1> and <p> elements in <form> element?
If we have <label> that determines context of <input> element, than what is the goal of<h1> and <p> elements in<form></form> part of the page?
Is it a bad idea to write header and paragraph before (and more independently) <form></form> element?

Inside a form element, H1 and P are generally there to inform the user. They are not form controls, but signal the type of input expected.
LABEL is for individual form controls. They tell the user (and user agent) what that particular field is expected to contain. labels are not headings unless we view them in the specialized sense of the word.

I’m a little fuzzy on the verbiage here and hope someone can help me understand it a little better.
 <label for=""username"">Username</label>
        <input type=""text"" name=""username"" id=""username"">

What is the difference between ‘name’ and ‘id’ as it pertains to 1) the code and 2) the output?
And:
 <label for=""meal"">What do you want to eat?</label>
  <br>
  <input type=""text"" name=""food"" id=""meal"">

What is the relationship between ‘label for=‘meal’’ and ‘id=‘meal’’?
Thanks everyone for your help!

when submitting a form, the value of the name attribute is used,simple example:
https://jsbin.com/qavizakume/edit?html,js,output
see how i use username (value of name attribute) to retrieve the value from the form element?



 byte8999933367:

What is the relationship between ‘label for=‘meal’’ and ‘id=‘meal’’?


for and id associate the label with the input element.

I think it’s starting to make sense. So in this example
<label for=""name"">Who Are You?</label>

The element  designates the section of the code that will output, and so ‘name’ is arbitrary. It just makes deciphering the code easier to know what is being referenced?
<input type=""text"" name=""name"" id=""name"">

The element  then calls out the type of input as ‘text’ as opposed to an integer or something else. And the ‘name’ and ‘id’ are simply references to the section of the code that designates this particular field. Is that correct? And if so, are the call outs for ‘name’ and ‘id’ redundant?

id and name have distinctly different purposes, so clearly they are not redundant.
Every form control that is intended to be transmitted to a server based handler on Submit will have a unique name. When the user clicks Submit, the form is parsed into key-value pairs in a special POSTDATA object. The name is the key, and control value is the value in this pair.
id is a page fragment identifier, and ties back to the label attribute, for. It has no role in the handling of the form data.

For those still wondering why we need both name and id attributes, it becomes clear in section 8.

this is not a reply it is a question: can the input tag have type,name,id and value attributes all together in one tag or some have to exists separately but in the same form tag. plus i dont know how to ask a question

Why should that not be possible? Each attribute serves a distinct purpose, so they can be used together on a single <input> element.




 brianshivina34107152:

can the input tag have type,name,id and value attributes all together in one tag


As long as we understand the exact purpose being served we can use which attributes we see a need for. Is the form being submitted to a form handler on the server? If yes, then it MUST have a name attribute and value attribute, as applies to the specific control. These are paired up in the POST DATA as &name=value. Does the input have a unique handler on the client side, then very likely an id attribute will help to facilitate this. Is the control one of the non-text type? Then a type attribute will be needed to describe it.
Rather than thinking in terms of what should be there think in terms of actual purpose and need. Don’t think in terms of rules, but intended use.

In the 4th lesson of creating a form, the name and id attributes inside the input tag are the same. Does it make a difference whether they are different or the same?


often you want logic names for name and id, so often they are the same. You see many sites do this. You can have different names, but its not common to do so

placeholder attribute can do the same work. So there’s no need of  element.

Section 5: What function does the name vs. id vs. label have again (The ‘label for’ links to ‘id’, so what does ‘name’ do? Sorry for the trouble!!

isn’t that already covered in this topic? Here for example:



 stetim94:

when submitting a form, the value of the name attribute is used,simple example:
https://jsbin.com/qavizakume/edit?html,js,output 
see how i use username (value of name attribute) to retrieve the value from the form element?


"
48,"Do we only need a value with datalists, and not text between the tags?","FAQ,HTML FAQ",forms,18,"
Why don’t we use text between the opening and closing  tags here, like we did in the dropdown menu?
","
After struggling to figure out why the  element wasn’t working right for me in this lesson, I finally discovered that the safari web browser does not support that specific element.  Thought I would share in case others having the same frustration.




 jackolien:

Why don’t we use text between the opening and closing  tags here, like we did in the dropdown menu?


@jackolien This is just a beginner’s guess, but I think it’s excluded because if we add the in-between text, then the word is rendered twice on the list - it also shows the value, so I ended up with “ketchup  …     Ketchup”, “mayo  …   Mayo”, etc. when I added in the text to see what happens. Unfortunately that leaves us with uncapitalized words in the list…maybe CSS could alter that? I’m not that far yet 
EDIT: Looking over the exercise again, in the left/instructions pane Codecademy capitalized their values in the datalist example, I wasn’t aware we were allowed to do that, but that fixes the list items being capitalized.

Gosh, thank you!! I was wracking my brain wondering why it wasn’t working.
Cheers!


ScreenshotForForum2.png1285×621 91.2 KB

The screenshot shows that I had a different output with the datalist than shown in the lesson text: for me, the HTML values appeared to the user! In the left of the screenshot it shows what it is supposed to be (what the lesson text shows), and in the right of the screenshot it shows how it actually rendered, with both the values and the text that was supposed to be shown. Is this normal? Does the codecademy lesson text image need to be updated? The previous form types shown to us did not have the value appear to the user (e.g. with the checkbox lesson).
Thanks.


Well, I actually don’t know but to me it seems like it’s optional if the value corresponds to what you actually want to have shown.
In my example “honey” shows up like that even though I wrote nothing in the content of the element. While if I do write something then the content replaces what is shown. It could be handy if in the value you want to register you don’t want to take capitalization into account but actually want “Ketchup” to show up.
Not sure if that’s how it is for you or for others, but it might also be browser related? I’m using firefox.

Same in Safari as well. It only renders the word equaled to the value attribute. The word between the  tags aren’t presented on the datalist under the input box

Safari now supports datalist from its version 12.1, released March 25, 2019, according to caniuse.com.
But as reported in this discussion thread, how the text inserted between the opening and closing  tags shows up appears to differ across browsers…

You can do it, but it’ll show up under the option, like this:
ketchup
ketchup
mayo
mayo
This trick is useful for websites that deal with limited-seating events or ticket sales, because the text between the opening and closing tags can set up to display a returned value.  Other times, it can display a very brief description of the listed option .  Outside of that, however, it’s confusing and takes up screen space… which is always at a premium, especially with tablets and smartphones.

I realize this is an old thread but it’s an interesting observation from karolisvaitkevicius6, I think he might be right about the end result being reflective of which browser you are using. I am using Chrome and like agentgenx I got a double up of “sauces” in my drop down list when I entered the text between the opening and closing tags.

Here is a link with the answer!


stackoverflow.com






Show datalist labels but submit the actual value


javascript, html, cross-browser, html-datalist


  asked by
  
  
    Stephan Muller
  
  on 07:21PM - 26 Apr 15 UTC







image1920×1080 261 KB
the difference between how the name is display has to do with how you wrote it down, if you put the exact same thing in the “value” label and in between the opening and closing tag, it will show you just one value, but instead if theres a difference then it will show two different values.

“When the form is submitted, the value of the  <input> ‘s  name  and the  value  of the option selected, or what the user typed in, is sent as a pair.”
how will the system know the value that the user typed in  if it is not from the values that are preseted?

why didn’t we write the value as a content between the option tag as in select lesson?

For the future viewers seeing this lecture on Mozilla, what you have to do as it’s a <datalist> and not a <select>, you have to start typing on the box to view the options predefined of the <datalist>. Do not worry, your code is alright!
imagen844×404 28.5 KB

i think its better to use chrome as default. Safari is not very good at this.

Thanks, I’m having the same problem!

<form action=""/example.html"" method=""GET"">
      <label for=""voice-assistant"">What is your favourite voice assistant?</label>
      <input type=""text"" name=""voice-assistant"" id=""voice-assistant"" list=""voice-assistants"" autocomplete=""off"" />
      <datalist id=""voice-assistants"">
          <option value=""Alexa"">Amazon Alexa</option>
          <option value=""Cortana"">Microsoft Cortana</option>
          <option value=""Siri"">Apple Siri</option>
          <option value=""Bixby"">Samsung Bixby</option>
      </datalist>
    </form>

On Chrome, the output of the code above will be:

On Firefox, the output of the code above will be:

On Chrome, the content is displayed below the value attribute:
VALUE
CONTENT

On Firefox, only the content is displayed:

However, on both browsers, when you select any option, the input field gets filled with the value attribute of the selected <option> element, not the content
Chrome:

Firefox:

"
