,Title,Categories,Tags,Replies,Post,Comment
67,FAQ: Sizing Elements - Em,"FAQ,CSS FAQ",,11,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Em” exercise from the lesson “Sizing Elements”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn Responsive Design 
FAQs on the exercise Em


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
so in what cases, we have to use px and when em? thanks

The example used in this task has left me quite confused. It states that the font-size of 1.5em is equal to 27 pixels, but surely it should be 24 pixels (16 * 1.5)?
Is there any details I am missing?
Thanks
KJ

16 pixels is the default font size, but here font size is defined as 18 pixels. So the font size of h1 elements will be 18*1.5=27

Whoops, I missed the default 18px font size size.
Thank you!

Hi question about em and rem units. If we are hard-coding the base font size and root element font size in px, wouldn’t the value of the em and rem units always be the same regardless of browser size because the values the relative too are hard coded? Wouldn’t this defeat the purpose of responsive design?

Hello!  I’m working on the Bana’s Travel Blog exercise and for question #1, it asks us to set the font size to 1.5 em in #banner h1.  Here is my code:
#banner h1 {
font-family: ‘Roboto’, sans-serif;
font-weight: 300;
font-size: 1.5em;
color: white;

LearnResponsiveDesign,#11920×1080 501 KB
    }
The font size increases, but I still receive an error message: Did you sent the font size to 1.5em?
It seems to me that this is what I’ve done.  I include a screenshot.
Thanks for any helpful commentary!
MP

I  failed to get past the first question without getting the solution. Which looked the same as my answer-- which was rejected. Is this a bug?
https://www.codecademy.com/paths/learn-how-to-build-websites/tracks/responsive-design-and-accessibility/modules/learn-responsive-design-module/lessons/sizing-elements/exercises/em

Hiya, I also get the same message. I will try to report it as a bug. The solution looks much the same as mine. And the same problem occurs in the next exercise…

Same problem here I also reported that as a bug waiting for a fix or an answer.

This still has not been fixed.
"
68,Why isn't the margin I set being applied to my elements?,"FAQ,CSS FAQ",q-a,3,"
Question
Why isn’t the margin I set being applied to my elements?
Answer
This could happen for a few reasons including typos in our CSS declarations/document and setting margin-top or margin-bottom on a display: inline; element (as display: inline; elements do not respect margin-top/bottom;).
However, another common reason this may occur is because of collapsing margins. Collapsing margins happen when we have two or more adjacent margins (adjacent top and bottom margins only) on block level elements (display: block;), the adjacent margins combine into a single margin and will compute to the adjacent margin with the highest value.
For example, given the following HTML and CSS, we would expect the margin between .one and .two to be equal to 150px:
HTML:
<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <meta name=""viewport"" content=""width=device-width"">
  <title>My Site</title>
</head>
<body>
  <div class=""one"">block one</div>
  <div class=""two"">block two</div>
</body>
</html>

CSS:
div {
  width: 100px;
  height: 100px;
  border: 1px solid black;
  background: lightpink;
}

.one {
  margin-bottom: 100px;
}

.two {
  margin-top: 50px;
}

But, when we factor in collapsing margins, we’ll remember that the margin that separates the two <div> elements will actually compute to 100px (the highest value of the adjacent margins).
","
What you are writing is correct. But the back-end code for the exercise always counts everything as incorrect. Even when I copy-paste the solution. It still counts it as incorrect. This problem has happened on several exercises

Yes, and it is not fixed to date. What I do in effect is refresh each time my code ran incorrectly and I am pretty sure I was right, boom, it ran correctly.
Refreshing the page is therefor the solution most of the time.
Thanks.
"
69,FAQ: Documentation and Research - Google,"FAQ,CSS FAQ",,3,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Google” exercise from the lesson “Documentation and Research”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Learn How to Build Websites
FAQs on the exercise Google


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
You can also find further discussion and get answers to your questions over in #get-help.
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head to #get-help and #community:tips-and-resources. If you are wanting feedback or inspiration for a project, check out #project.
Looking for motivation to keep learning? Join our wider discussions in #community
Learn more about how to use this guide.
Found a bug? Report it online, or post in #community:Codecademy-Bug-Reporting
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
There are two A tags present in CSS document but text-shadow code was placed on the upper A tag rather than the last A tag? any explanation? and why two A tags were used instead of one?

It may be the intention of the author to not use text-shadow on narrow view. Notice that the second a selector you refer to is inside the @media query?
"
70,What is specificity?,"FAQ,CSS FAQ",,5,"
Question
What is specificity?
Answer
When we have two or more conflicting CSS declarations on the same element, the browser gives the declarations a score (the specificity) to determine which declaration will be applied to the element. The declaration with the higher score will be applied to the element.
","
What will happen if two classes declare the same property but with different values on an element? Wich one has the higher specificity?

Hello @dodilei! Welcome to the forum.
I answered a similar question a while back: Is it possible for two selectors targeting the same element to have the same specificity? If so, which styles “win” out?
Get HelpCSS




Is it possible for two selectors targeting the same element to have the same specificity? If so, which styles “win” out? CSS


    Yes. It still will receive the style specified by the last selector in order from top to bottom that refers to the html element specified. The order in which the class names appear in the element tag itself will make no difference. They still refer to the same element which receives the style. The classes aren’t styled, they just identify the element.
  

If that doesn’t answer your question, please post again. Happy coding!

Hello! I understood, thank you.

can i change size of footer in “p” property also? it is proper step to do ?
"
71,What positioning values should I be familiar with?,"FAQ,CSS FAQ",q-a,2,"
Question
What positioning values should I be familiar with?
Answer
Web developers should be familiar with:
position: static;

default position
positioned according to normal flow of HTML document
offset properties (top, right, bottom, left) and z-index property have no effect

position: relative;

positioned according to normal flow of the document (not taken out of the normal flow)
will be affected by offset properties (top, right, bottom, left) and z-index

if offset properties are used, the element will be offset in relation to its default position

position: absolute;

element is taken out of the normal flow of the document
positioned in relation to its nearest positioned parent element (grandparent, etc),
if no positioned parent element exists, the absolutely positioned element will be positioned in relation to the <html> element
will be affected by offset properties (top, right, bottom, left) and z-index


and
position: fixed;

element is taken out of the normal flow of the document
positioned in relation to the viewport of the browser
will be affected by offset properties (top, right, bottom, left) and z-index


","
Thank, its a grat contribution for new devs like me for example.
"
72,Can I make my Bootstrap columns stack at screen widths other than widths less than 768px (tablet width)?,"FAQ,CSS FAQ",q-a,3,"
Question
Can I make my Bootstrap columns stack at screen widths other than widths less than 768px (tablet width)?
Answer
We can make our columns stack at different screen widths using the Bootstrap classes col-xs-..., col-sm-..., col-md-..., and col-lg-....


col-xs-... will keep columns horizontal and will not stack no matter how small the screen width.

col-sm-... will stack columns when the screen width is less than or equal to 768px.

col-md-... will stack columns when the screen width is less than or equal to 992px.

col-lg-... will stack columns when the screen width is less than or equal to 1200px.

","
What do you mean by ‘stack’ columns ?

They are not shown horizontally anymore but more like one on the top of the another. Then it depends on what class you use, how stacked the elements will be.
Excuse my English I hope you understand 
"
73,What is a CSS selector?,"FAQ,CSS FAQ",,5,"
Question
What is a CSS selector?
Answer
CSS selectors are used to target HTML elements for styling. There are many different types of selectors, several of which were covered in the last lesson. If you have been going through this course sequentially, the selectors you have learned about thus far are:

id selectors
class selectors
descendant selectors
chained or qualified selectors

","
2 posts were split to a new topic: Sn’t the first one we learned “tag name selector”?

Hello fellow community i do have inquiries in regards to the selectors.
Are all these 4 selectors important and should i always use them when styling my HTML, am having a hard time figuring out this

The 4 selectors so far are in indeed important ,but there is no “always” when styling your code.
Look at it this way.
you have a <p> tag with the class = ""firstparagraph"" , Now you can actually style your paragraph
using :
p { }
But whatever you put inside those curly braces {} would affect all your  elements.
Now what if you just want to style that specific paragraph? That’s when a class selector comes in ( you can use the firstparagraph class to style that one paragraph and anything else with the same class).
This is just one of the many examples that I could use. That said, while some of the selectors might not be necessary for you, They in fact help and make your work alot better and easier.

The most important selector of all has been omitted from the list in the opening post… type selector from which we also derive the pseudo element selector.
If we remove the first two items from the list given in the OP we could not utilize the other two: No. 3 without an element (type) selector, and in No. 4 type selectors cannot be chained.
Tracing back in history to the 1980s we might find that element and selector are actually synonymous terms. An element is a selector and vice-versa in this respect.
<p> => tag => element => type => selector

We can traverse the entire document without using id or class just by knowing a type.
p {/*
    property: value;
*/}

We refer to this as a generic type selector rule.
It’s ‘generic’ because it is pervasive and the rule applies globally; ‘type’ because it refers to a native HTML element; and, ‘selector rule’ because it is selectively declarative.

The number 3 item in the list is one of a group of combinators, very useful selector specifiers.

https://developer.mozilla.org/en-US/docs/Learn/CSS/Building_blocks/Selectors/Combinators

We see from the above that these don’t come up at the beginning so will stop here.
"
74,When should I use named colors vs hexadecimal colors vs rgb colors?,"FAQ,CSS FAQ",q-a,3,"
Question
When should I use named colors vs hexadecimal colors vs rgb colors?
Answer
This decision is mostly based on personal preference.  A few tips to help you decide:


Named colors (example: cornflowerblue, orangered, gold, etc) only have 140 colors to choose from, although the names may be easier to remember than strings of numbers or characters.

Hexadecimal and rgb colors make it easier to get the specific/exact color you want (as they have ~16.7 million color choices).

Hexadecimal colors are more compact than rgb colors and may be easier to copy from various color palette programs i.e. copying one number vs three numbers.

","
How are hexidecimal colors formed? If i want to make blue for example, how do i know what numbers and letters to write after the #?

use a color picker, there are plenty of sites, here is a random one:
https://www.webfx.com/web-design/color-picker/
sometimes a colorpicker is even included in the editor or there is a plugin.
"
75,Why is the box model concept important?,"FAQ,CSS FAQ",,3,"
Question
Why is the box model concept important?
Answer
The box model concept is important because the browser renders each and every element as a  rectangle, or box. Each box has a content area - the height and width of the “real” content (like text, images, and videos), padding - the space between the content edge and the border, border - outline that wraps the padding plus the content, and margin - space between the border and the nearest element.
","
to put it in more of a perspective for me, if you’d be so kind.  If the box model were a picture, frame included-----what would be what?  Thank You. i get that the picture would be the content.

I would look at it as the content as the picture, the padding as the mat around the picture, the border as the actual frame and then the margin as the space between this object and the next picture on the wall. Someone please correct me if that is not quite right.
"
76,Why are there no units on the flex-grow value?,"FAQ,CSS FAQ",q-a,1,"
Question
Why are there no units on the flex-grow value?
Answer
On a flex item, flex-grow takes values that are positive integers to specify a proportion of space to take up in comparison to the other flex items if extra space is available within the flex container. There are no units because the value is a proportion.
",
77,"In the last lesson we learned about the various ways of loading CSS into an HTML document. In this exercise, why didn’t we use inline styles or the `<style>` tags to load the CSS?","FAQ,CSS FAQ",,7,"
Question
In the last lesson we learned about the various ways of loading CSS into an HTML document. In this exercise, why didn’t we use inline styles or the <style> tags to load the CSS?
Answer
As developers we want to “separate our concerns” because this usually creates codebases that are more flexible, readable, and maintainable. As such, keeping our CSS contained within a separate .css file is the preferred way of including CSS within most projects.
For a deeper dive into some of the nuances here, take a look at this article.
","
There is no article linked though. Could you add it? thanks

Article link please?

It is best practice to keep HTML and CSS separate.

they added the link to the word, this

I wouldn’t recommend reading the article posted by @wiki-bot. It’s poorly worded and far too many syntax errors, which is very confusing, especially for beginners.

The linked article is pretty grim.
I found this one easier to read and understand:



Hostinger Tutorials – 30 Oct 19



Three Different Types of CSS Styles: The Complete Guide
This article will explain the three types of CSS along with the advantages and disadvantages of each type.






Hope it helps others.
"
78,What is the purpose of Bootstrap's `btn btn-primary` class?,"FAQ,CSS FAQ",q-a,1,"
Question
What is the purpose of Bootstrap’s btn btn-primary class?
Answer
The btn btn-primary class is one of the styles of buttons provided by Bootstrap and gives more semantic meaning to the element (for yourself and for anyone reading your code).  For example, the btn btn-primary class is normally used to denote that the element it’s on (<a>, <input>, or <button>) will perform the primary action of a form.  Other useful Bootstrap button classes include btn btn-default, btn btn-success, btn btn-info, btn btn-warning, and btn btn-danger.
",
79,What is the purpose of a semicolon in a CSS declaration?,"FAQ,CSS FAQ",q-a,1,"
Question
What is the purpose of a semicolon in a CSS declaration?
Answer
The semicolon at the end of a CSS declaration (example: color: lightpink;) tells the browser to end the execution of that particular statement and that a new statement (a CSS declaration in this case) can begin. The semicolon separates one CSS declaration from another.
",
80,Is Bootstrap the only CSS framework?,"FAQ,CSS FAQ",q-a,1,"
Question
Is Bootstrap the only CSS framework?
Answer
It’s not! There are numerous CSS frameworks to try out that may fit your needs better.  Although Bootstrap is most popular/most used at this point in time, check out others like Semantic-UI, Pure CSS, and Bulma, to name a few.
",
81,Can I give each side of my content different padding?,"FAQ,CSS FAQ",q-a,1,"
Question
Can I give each side of my content different padding?
Answer
Sure can! We can give each side of our content different padding with the padding-top, padding-right, padding-bottom, and padding-left properties, for example:
padding-top: 10px; /*will set padding-top to 10px*/
padding-right: 2rem; /*will set padding-right to 2rem*/
padding-bottom: 1em; /*will set padding-bottom to 1em*/
padding-left: 5px; /*will set padding-left to 5px*/

Or we can set padding values for each side using the shorthand notation:
padding: 10px 2rem 1em 5px; /*will set padding-top to 10px, padding-right to 2rem, padding-bottom to 1em, and padding-left to 5px*/

",
82,What other shapes can I make using CSS?,"FAQ,CSS FAQ",q-a,1,"
Question
What other shapes can I make using CSS?
Answer
We can make numerous shapes with CSS from squares with rounded corners using border-radius to an infinity symbol using more advanced CSS techniques like the ::before and ::after pseudo-elements along with the transform property - with a quick web search we can find ways to make multiple shapes with CSS!
",
83,This exercise talks about the style attribute. What is an attribute?,"FAQ,CSS FAQ",q-a,1,"
Question
This exercise talks about the style attribute. What is an attribute?
Answer
Within this context, an attribute is a means of extending an HTML element so that developers can modify the behavior or provide metadata about that element. Attributes are always included within the opening tag of an HTML element like so:
<h1 style=”font-size: 18px;”>
The style attribute allows us to define CSS rules on an element but there are countless other attributes an HTML element can have. For some context here, check out Mozilla docs for a complete list of HTML attributes.
",
84,Can the `<link>` tag be used to include JavaScript in our projects?,"FAQ,CSS FAQ",q-a,1,"
Question
Can the <link> tag be used to include JavaScript in our projects?
Answer
No. To load JavaScript into our HTML document we use the <script> tags. To learn more, check out our “Introduction to JavaScript” course.
",
85,When should I use id selectors vs class selectors?,"FAQ,CSS FAQ",q-a,1,"
Question
When should I use id selectors vs class selectors?
Answer
We should use class selectors to style multiple elements at the same time with the same styles. Note that elements can have multiple classes applied to them.
However, an element can only have one id and that id value has to be unique to the entire HTML document.  We use id selectors to apply styles to a single, specific, element in our HTML document.  Also, id selectors have a higher specificity than element or class selectors. This means that we can use an id selector to override styles coming from element or class selectors targeting a specific element. For example, given the following HTML and CSS, we expect the text of our <h1> element to be green:
HTML:
<!DOCTYPE html>
<html>
<head>
  <title>My Site</title>
</head>
<body>
  <h1 class=""greeting"" id=""hello"">Hello World</h1>
</body>
</html>

CSS:
h1 {
  color: red;
}

.greeting {
  color: blue;
}

#hello {
  color: green;
}

",
86,FAQ: A Closer Look at CSS - CSS id Selectors,"FAQ,CSS FAQ",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “CSS id Selectors” exercise from the lesson “A Closer Look at CSS”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Make a Website
FAQs on the exercise CSS id Selectors


What is specificity?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
87,FAQ: A Closer Look at CSS - CSS Class Selectors,"FAQ,CSS FAQ",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “CSS Class Selectors” exercise from the lesson “A Closer Look at CSS”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Make a Website
FAQs on the exercise CSS Class Selectors


Can an HTML element have multiple classes?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
88,FAQ: Learn Secondary Navigation - Where do Breadcrumbs Lead,"FAQ,CSS FAQ",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Where do Breadcrumbs Lead” exercise from the lesson “Learn Secondary Navigation”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Learn Navigation Design
FAQs on the exercise Where do Breadcrumbs Lead


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
89,FAQ: A Closer Look at CSS - Anatomy of a CSS Rule,"FAQ,CSS FAQ",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Anatomy of a CSS Rule” exercise from the lesson “A Closer Look at CSS”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Make a Website
FAQs on the exercise Anatomy of a CSS Rule


How many CSS declarations can be in a single CSS rule?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
90,FAQ: A Closer Look at CSS - Why Use CSS?,"FAQ,CSS FAQ",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Why Use CSS?” exercise from the lesson “A Closer Look at CSS”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Make a Website
FAQs on the exercise Why Use CSS?


Is CSS the main language used to style webpages?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
91,FAQ: CSS Typography - Serif and Sans Serif,"FAQ,CSS FAQ",,1,"

This community-built FAQ covers the “Serif and Sans Serif” exercise from the lesson “CSS Typography”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn CSS
FAQs on the exercise Serif and Sans Serif


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
92,FAQ: Color for UI - Buttons,"FAQ,CSS FAQ",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Buttons” exercise from the lesson “Color for UI”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Learn Color Design
FAQs on the exercise Buttons


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
93,FAQ: The Box Model - Visibility,"FAQ,CSS FAQ",,3,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Visibility” exercise from the lesson “The Box Model”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn CSS
FAQs on the exercise Visibility


When is it better to use visibility: hidden?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
Elements can be hidden from view with the visibility property. Why would someone choose to hide an element? If I don’t want it to be shown, shouldn’t I use the block comment /* instead?

Much of what we access on the web today is dynamic in nature, that means immediate change in view occurs with every listened for event. Take for instance a menu that is out of sight until the user hovers on a hamburger icon, then pops into view.
Mind, this would not be a use for visibility but display. The latter takes the object completely out of normal flow, the former does not.
visibility applies to a defined object and does not alter its position in normal flow. If it has dimensions, it will take up space, whether visible or hidden. Where this comes into play is when we have a defined layout and we don’t want it jumping around, but stable, with everything maintaining its position.
Say for instance our code displays messages at various intervals or upon given events and outcomes that we don’t want to display for very long. Popping in a message will cause the lines below that point to shift in order to make room for the message to fit in. visibility protects the real estate that message needs to display. When the message is gone, the space remains, but is unoccupied.
function timeOut(el) {
  setTimeout(() => {
    el.textContent = '';
  }, 2000);
};

The above nulls out a string, but also causes the line it was written on to also drop out. Content below jumps up.
function timeOut(el) {
  el.style.visibility = 'visible';
  setTimeout(() => {
    el.style.visibility = 'hidden';
  }, 2000);
};

will hide the textContent but will not give up the line. Mind, we can still collapse if we so desire. In either case, we do not manipulate the textContent. It gets set elsewhere.
"
94,FAQ: The Box Model - Margins II,"FAQ,CSS FAQ",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Margins II” exercise from the lesson “The Box Model”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn CSS
FAQs on the exercise Margins II


I tried giving margin three values and it worked, why?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
95,FAQ: CSS Display and Positioning - Flow of HTML,"FAQ,CSS FAQ",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Flow of HTML” exercise from the lesson “CSS Display and Positioning”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn CSS
FAQs on the exercise Flow of HTML


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
96,FAQ: The Box Model - The Box Model,"FAQ,CSS FAQ",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “The Box Model” exercise from the lesson “The Box Model”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn CSS
FAQs on the exercise The Box Model


what are the default values of padding, border, and margin?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
97,FAQ: Site Structure - What are HTML and CSS?,"FAQ,CSS FAQ",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “What are HTML and CSS?” exercise from the lesson “Site Structure”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Make a Website
FAQs on the exercise What are HTML and CSS?


Does a website have to have HTML and CSS?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
98,FAQ: CSS Color - Foreground vs Background,"FAQ,CSS FAQ",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Foreground vs Background” exercise from the lesson “CSS Color”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn CSS
FAQs on the exercise Foreground vs Background


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
99,FAQ: Color for UI - Accent Colors,"FAQ,CSS FAQ",,1,"

This community-built FAQ covers the “Accent Colors” exercise from the lesson “Color for UI”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Learn Color Design
FAQs on the exercise Accent Colors


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
