,Title,Categories,Tags,Replies,Post,Comment
10,Can you use export with an alias?,"Get Help,Command Line",general,8,"
Let’s say I wanted to do this (assuming I’m in nano):
export alias src_bash=""source ~/.bash_profile""

Can I?
","
Try it! See what happens 

It keeps saying command not found.

What happens if you just alias, or just export?

Well, if I use just alias, after I run source ~/.bash_profile~, I can use src_bash. I haven’t tried export let me see how that works. Ok so after trying it works the same if I were to just use alias.

Problem solved then, yea?

The answer is no right? What if I make an enviroment variable called src_bash and make an alias for that? Is that possible?

You’d have to go a bit further and search the differences between export and alias. You can’t do both at once. There’s plenty of discussion of that sort of stuff on stackoverflow if you search export vs alias.
"
11,Bugs with the Learn the Command Line Course?,"Get Help,Command Line",general,3,"
https://www.codecademy.com/courses/learn-the-command-line/lessons/command-line-manipulation/exercises/cp-ii

It keeps passing the steps, even though said code is wrong.
The steps say wrong even though what I’m doing is right.

For example, they asked me to navigate to the  comedy/  directory, so I typed cd comedy, (and yes, I was in the right directory), and then I typed pwd, which printed: /home/ccuser/workspace/movies/comedy, so I’m in the right place, but it’s saying I’m wrong.
Apparently, the correct code to go to comedy/ is cd …/…/comedy, which prints: No such file or directory. It doesn’t make sense.
Maybe I’m just making a mistake, but this is really tripping me up.
","
I found more than once that trying to follow the exact instructions for the directory traversal would lead to errors. I couldn’t work out if that was intentional to get you to work out your current location for yourself or just a mistake. If it’s meant to be an instruction then it should be correct and if not then it seems odd to provide a command of cd../../comedy rather than just asking you to move to the comedy directory if you’re meant to work it out for yourself.
On this and a few other lessons with the same or similar errors I think you can get away with just moving out of the current directory and then immediately moving back to actually get the requirement passed.

Ok thanks. I hope this gets fixed soon.
"
12,Https://www.codecademy.com/paths/computer-science/tracks/cspath-development-skills/modules/learn-the-command-line-navigation/projects/bicycle-world,"Get Help,Command Line",general,8,"
https://www.codecademy.com/paths/computer-science/tracks/cspath-development-skills/modules/learn-the-command-line-navigation/projects/bicycle-world
before we start I want to see if this is the right tag for getting assistance.
","
I think you’d be better looking at the command-line category since that lesson doesn’t seem related to Python: https://discuss.codecademy.com/c/get-help/command-line/ but it’s worth having a read of this FAQ either way-




How to ask good questions (and get good answers) Getting Started


    In general, your post will get a good answer if you’ve remembered to do the following: 


Always search for existing answers first.
Provide as much information and context as possible.
Format your code.
Follow the Community Guidelines.
Reference Additional Resources


Before Starting a Topic, Search for Existing Answers
Before you start a new topic, check existing posts and use Google to see if your questions have already been addressed.  This will very often give you an immediate answer! Crypti…
  


$ ls
$ cd freight/
bash: cd: freight/: No such file or directory
$ cd bicycle-world-ii
bash: cd: bicycle-world-ii: No such file or directory
$ cd bicycle-world-ii/
bash: cd: bicycle-world-ii/: No such file or directory
$ cd porteur
bash: cd: porteur: No such file or directory
$ pwd
/home/ccuser/workspace/bicycle-world-ii/freight/porteur
$ cd freight
bash: cd: freight: No such file or directory
$ freight/
bash: freight/: No such file or directory
$ freight
bash: freight: command not found
it doesn’t work
4CE153FFE0964963A80F886FAC06FB5E.png708×1 82 Bytes

Given I am new to the command line, but from what I understand, you can’t use  cd to move to a file unless you specify the file pathe leading to it, or you are in the directory that contains it.
When you used pwm it says you are in:
/home/ccuser/workspace/bicycle-world-ii/freight/porteur
Which would mean you can not move to freight by using cd freight.

Aye, it sounds like you’re in a directory you don’t expect so simply trying cd to the name won’t work. As per @8-bit-gaming’s suggestion use pwd  to work out what directory you’re currently in. After that a mix of using ls to list the files in a given directory and  changing directory with cd should get you where you need to go (remember that cd .. will move you to the parent directory so you don’t have to use absolute paths).

I give up. This is no help at all. I type it in exactly as t he walk through shows and I get “no such file”
4CE153FFE0964963A80F886FAC06FB5E.png708×1 82 Bytes

Don’t give up on it. It seems you are simply in the wrong directory.
If you use pwd and it says you are in
/home/ccuser/workspace/bicycle-world-ii/freight/porteur
Than you just need to change your working directory.
You can use cd .. to move back a directory until you get back to:
/home/ccuser/workspace/bicycle-world-ii
You should be able to work the project from there.

Thank you very much for your help. I was totally stuck.
4CE153FFE0964963A80F886FAC06FB5E.png708×1 82 Bytes
"
13,How should you handle the dialogue box that pops up when saving a bash profile?,"Get Help,Command Line","general,configuring-enviroment",3,"
Every time you edit a bash_profile using nano and try to save it using the key combination of Ctrl + O, the regular open file dialogue pops up.  lesson
Is there a way to get around this or is it irrelevant in this case?
","
Was wondering the same thing… I even installed an extension trying to fix this: https://github.com/google/disable-keyboard-shortcuts but that didn’t help me, because it disables the keyboard shortcut entirely and then I cannot save anything in nano anymore…

Welcome to the forum.
And yes,
[quote=“innocuous, post:2, topic:509258, full:true”]
Was wondering the same thing… I even installed an extension trying to fix this: https://github.com/google/disable-keyboard-shortcuts but that didn’t help me, because it disables the keyboard shortcut entirely and then I cannot save anything in nano anymore…
[/quote],
I figured that it is normal and since it’s harmless, rather than complicate issues or deprive yourself of some other functionalities, I think it’s best to let it be or perhaps till a work-around is discovered.
But in all, I didn’t think it poses any serious problem. It should need a bit of getting used to.
"
14,Can you make a bash profile available to future sessions even after system restart?,"Get Help,Command Line","general,bash-scripting",7,"
Is it possible to configure your bash profile and source it for future sessions rather than just the current session? lesson
In other words, can you make it available for future sessions, so that you can continue to use it even after system restart or until you decide to return to the default settings?
","
bash_profile is invoked when we login. So what you want, is already happening. The reason we use source is so we load the changes we made without having to logout/login or reboot.

Okay! It’s clear now. Thanks a lot.
So what do you do when you want to revert to the default settings of the bash_profile or to the default bash_profile?

This is why you generally should make back up versions before editing config files.

Great! So How do you make a backup of your bash_profile so that you can revert to it whenever you want to?

you should know how to make backup of files? The better question is: what is good practice? You could name the file bash_profile.back for example
or if you want to keep multiple backups, copy the files and when pasting, add a date or date time at the end of the file name

Awesome! Insightful reminder.
Thank you.
"
15,Git cheatsheet?,"Get Help,Command Line",general,3,"
I am not really good at memorizing commands, so those cheatsheets are a lifesaver…
But the one on Git seems to be half finished? Is this a bug or is it really not finished yet? Would be cool to have it…
","
Hi There @innocuous
While I cannot say for definite, the fact that it says ‘This cheatsheat is not available yet’ on some of the tabs would lead me to believe that it is currently in progress. Try checking back in a few weeks and see if there is any extra content.
Hope this helps,
Lyall 

In your terminal, you can always type git help and it will produce a pretty handy mini-reference 
"
16,How can you change other features of the Bash?,"Get Help,Command Line","general,configuring-enviroment",1,"
How can you change other features of the Bash, in configuring the environment? lesson
For instance, how do you change the color of the various components of the bash, like the color of directories in a Linux machine and the size of texts?
",
17,Build a Build Script -project,"Get Help,Command Line","general,bash-scripting",1,"
In step 13,when I zip files in build , console gives error:
zip :command not found
It is my code:
zip -r build.zip build/*
Exercise link:
https://www.codecademy.com/paths/web-development/tracks/learn-the-command-line/modules/bash-scripting/projects/bash-scripting-p
",
18,Is spacing required when writing bash scripts?,"Get Help,Command Line","general,bash-scripting",1,"
In this lesson, I wrote an if statement and ran it on the shell prompt, but it gives me an error that says, “…command not found” even though the result was displayed.
But when I include spaces after the opening square bracket and before the closing square bracket, the error goes away.
When writing bash scripts, is spacing required?
",
19,"""Lingua Franca"" project","Get Help,Command Line","general,bash-scripting",2,"
In step 12,Why we leave a space before the close of the quotations?
Exercise link:
https://www.codecademy.com/paths/web-development/tracks/learn-the-command-line/modules/learn-the-command-line-environment-u/projects/lingua-franca
","
you don’t have to, but it’s for readability. It’s better to have prompt: enter text here than prompt:enter text here
"
20,Do you always need to add the forward slash / at the end of a referenced directory?,"Get Help,Command Line","general,navigating-file-system",2,"
When referencing a directory, do you always have to add the forward slash at the end of the directory?
For example, cp biopic/cleopatra.txt historical/
Do you always need the forward slash at the end of the directory historical? lesson.
","
Whether or not a slash is important and what it does depends on exactly what command you’re using so if you’re doing something you’re not sure about it’s always best to check the manual. For the given example it would make a difference as without the forward slash should that directory not already exist you’d end up creating a new file named historical without error. Probably best to add the slash if you’re intending to copy it to a directory so at least it’ll warn you if you mistype the name.
"
21,Manipulation,"Get Help,Command Line","general,bash-scripting",1,"
https://www.codecademy.com/paths/web-development/tracks/learn-the-command-line/modules/learn-the-command-line-manipulation/lessons/command-line-manipulation/exercises/ls-revisited
There seems to be a shift between lessons.
",
22,Can't use Variables in the File Path,"Get Help,Command Line","general,bash-scripting",1,"
I’m trying to write a bash script that opens my python venv. As of now, in my directory I have two folders where I do my dev work: baseball and codecademy. The Baseball folder is what I use for my personal projects (I’m learning code to do baseball analytics/sabermetrics type things) and codecademy is my folder for all my codecademy curriculum projects. In the script, it takes an input of whether it’s baseball or codecademy, afterwards it asks for the project name, for this you would put in the name of the folder for said project. For example, in the Data Science path, there is a project called Reggie’s Linear Regression, and I have a folder called reggie with all the files for that project and it’s own python venv (so as not to add dependencies on the original python instance). Attached is a txt file of the bash script
Ideally, I will run the script, and I type in that it’s for codecademy, and the project folder’s name is reggie. But I get that far and the directory doesn’t seem to change because it returns “venv/bin/activate: no such file or directory” am I calling the variable in. the wrong way for the file path? Or is there another problem that an inexperienced programmer like me just doesn’t see. If there’s a more efficient way to write the script please let me know about that too! Thanks! bash_script.txt (397 Bytes)
",
23,Npm start error,"Get Help,Command Line",general,2,"
hi, guys, I’m a beginner on this subject. When I’m doing the Jammming project, running the command line in terminal, but constantly get the error : 
When I run ‘npm start’ it just keeps appearing error like this. I don’t know how to fix it, and forgive me if I’m not clear about the question.
Thanks in advance.
","
I had this problem too - the top answer on this stackoverflow post sorted me out.
npm ERR code ELIFECYCLE
Does this fix yours too?
"
24,Command Line SQLite - errors,"Get Help,Command Line","general,navigating-file-system",3,"

Hi,
I am trying to use SQLite, I think i have downloaded it onto my computer because i can find it by going through each file using cd, however when I try to use the commands that are suggested on https://www.codecademy.com/paths/data-science/tracks/analyze-data-sql-go-off-platform/modules/analyze-data-sql-learn-off-platform/articles/what-is-sqlite I get either “unexpected EOF when looking for matching” and “unexpected end of file”. I tried to then use the other command to refresh and it just said command not found.
As you can probably tell, I am a complete novice, so any help is appreciated to allow me to get past this part!
Thank you.
","
Hey there! Welcome to the forums 
As you can see, it’s outputting this message to you:

error: cannot start sqlite3: Not found in PATH

Which is basically telling you that you need to add sqlite3 as a new environment variable in your computer in order to be able to execute it. You basically always have to do that whenever you install something you wanna use in the command line. Now, I would post screenshots of the process but my computer is in Spanish…does that bother you or should I post them?

@net0433359574,
When using the command line you have to make sure you pay very close attention to what you are typing.  If you have even one character wrong, things won’t work as you expect them to.  Let me try to break it down for you so you understand why it didn’t work at each step.
Looking at your first command, you tried to run a file that doesn’t exist:

Instead, it should have been  winpty ./sqlite3.exe since the file is called sqlite3 and not sqlite.
In the next two commands, you don’t add the file type at the end of the filename.
image718×168 49.5 KB
When you do this, bash will assume these are aliases.  You can use aliases, but before you can you have to set those aliases up in your path, as @yizuhi mentioned.
Your ls command worked perfectly and showed you the contents of the directory, so no problems there.  However, you then tried to use the cd command to opensqlite3.exe:
image716×165 48.2 KB
The cd command stands for “change directory” and can only be used on directories (folders), which is why you received an error telling you that sqlite3.exe is not a directory.
So, moving forward, if you want to open the file you will use the winpty ./sqlite3.exe.
If you want to set up an alias so you can open it from anywhere on your computer by using the sqlite3 command, then follow the Codecademy instructions at the link you provided, but you will want to put single quotes around ${PWD} since the path to that file has spaces in it:
echo ""alias sqlite3=\""winpty '${PWD}'/sqlite3.exe\"""" >> ~/.bashrc
source ~/.bashrc
Hope this helps clear some things up.  Happy coding!
"
25,Layout problem when redirecting output to file using command prompt,"Get Help,Command Line",bash-scripting,6,"
When I’m using the command prompt of Git Bash and enter a command (e.g. ‘ls’), the output is okay (every filename is displayed on a separate line).
But when I redirect the output to a file (e.g. 'ls > OUT.txt`) and open it with Notepad, the entire output is displayed on 1 line only (line break/end of line is missing).
How can I redirect the output from the command prompt window to a file with every filename displayed on a separate line when opening it with Notepad?
","
Are you sure that is notepad specific problem?
what if you did:
cat OUT.txt

do you also get all the output on one line?

It’s not a Notepad specific problem, using other editors have the same problem.
When using 'cat OUT.txt the output is okay, which means that every filename is displayed on a separate line. I think this is because the output is displayed in the command prompt window. But when I try to redirect this output using 'cat OUT.txt > OUT2.txt, then opening OUT2.txt with Notepad has the same problem.
I think that somehow there’s a problem with recognizing the EOL characters when writing the output to a file.

here is a possible explanation:
https://stackoverflow.com/questions/426397/do-line-endings-differ-between-windows-and-linux
different in new line characters between the different operating systems.

I think the different line endings between Unix/Linux and Windows explains the problem.
But is there also a solution to get my output written to a Windows .txt file correctly?

Honestly? No idea. You would have to do some research into this matter
"
26,Command line but Im on Windows,"Get Help,Command Line",general,6,"
This course is for unix-based systems such as Linux and Mac OS X.
Im following the web development course.   Could really do with some advice on what to do here.  There is no mention in the course what to do if you are on windows.
Do i just skip this?
Exactly what do I need to study/find somewhere else to replace this part of the course?
Im a complete beginner so if someone could explain in laymans terms.  Like what do I need to learn before I can move on to the git part of the course which is next?
Should I learn the windows version?  If so what system exactly?
Is this unix-based course any use to me now or should I just come back to it in the future?  I understand I will be important to learn eventually.
Im hoping to set up my own website after this course.
Any help to point me back in the right direction would be appreciated would be appreciated.
","
I assume the lessons are based on bash? Bash is still a good shout if for no other reason that’s it’s so popular and therefore has more guidance and better libraries and such available. There’s a few online guides to enable a built-in bash shell on windows-10 which is relatively straightforward. I think that should be enough for most of the lessons.
I’ve never been a big fan of cmd and had little to no use of powershell so perhaps someone can advocate for them but I don’t think you’ll regret learning bash commands.

Hello,
I use git bash on my pc. You can download it here: https://gitforwindows.org/. I guess it’s important to learn it since git is essential to a developer. If you use VS code you can also run the integrated terminal.
I’m also doing the web dev path. I’m currently on chapter 5. JavaScript: Arrays, Loops, and Objects. It would be nice to help each other out 




 ajax0717771947:

Im following the web development course. Could really do with some advice on what to do here. There is no mention in the course what to do if you are on windows.


The emulated terminal in the lessons and projects is simulating bash.
Windows has it’s own command shell (cmd), which has some commands in common with Windows.
For example cd .. will take you to the parent directory on either cmd or bash; mkdir works on both, as does pwd. touch, however, does not exist in Windows by default.
To the best of my knowledge (and I’m open to correction, if wrong) the command line lesson in the web dev path can be done without having to install bash on Windows. A fair amount of what it will teach you can be applied to the Windows CLI (cmd), though some individual commands won’t work (as per my touch example).
I wouldn’t recommend installing Git Bash just for the sake of that lesson, though. (Or at all, really… Git is perfectly usable from the Windows CLI, and trying to wrangle both Git - which you may be unfamiliar with - alongside bash - which you’re unfamiliar with - seems like a recipe for confusion.)

Thanks for all the responses  and advice.  The course ends up using git bash.  It just doesn’t let you know that until a few lessons in.  So it turns out I can just follow along with the course without issue/decisions.

Im also on chapter 5.  Just jumped ahead to take cmd line and git sections to change it up.  Ill return to 5 shortly and be back to following in order.   Message anytime to chat the course 
"
27,Redirecting input and output 6/13,"Get Help,Command Line","general,redirecting-input-output",1,"
In Excercise 6/13 in redirecting I/O it says notice the 3 numbers appear as output.
where can i see the output? It not on the screen.
",
28,Set up SQLite using GitBash on Windows OS,"Get Help,Command Line","general,bash-scripting",3,"
Hi team,
I am on the stage where I have to set up Binaries SQLite on Windows machine. I have downloaded the recommended zip folder, but when I type the command on step no.2 here on the Git Bash Terminal. It says no such file or directory.  Please see my screenshot below:
Screenshot (25)1298×130 7.88 KB
Plus, I also realised the 7 digit numbers shown in the guide is different to the SQLite download page, so I just followed the number what is shown in the SQLite website (3320100)
Would appreciate any help I can get to solve this as I am stuck 
Kind Regards,
jimmy
","
@jimmywijaya,
You were right to change the numbers to reflect the version you downloaded.
You are probably getting this error because you didn’t put a space between cd and the tilde ~.
However, just in case, make sure you have unzipped the folder and make sure your path is correct.

Hi @el_cocodrilo
Thanks for your reply. I have unzipped the folder and also, tried both with space and without space between cd and the tilde ~ but it still won’t work.
I managed to to get to the outcome by moving through the filesystem one by one using the cd command (this is quite exhausting).  But I am still curious what went wrong with the first attempt I made.
Kind Regards,
Jimmy
"
