,Title,Categories,Tags,Replies,Post,Comment
10,FAQ: Data Types - Boolean,"FAQ,General Coding FAQ",,3,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Boolean” exercise from the lesson “Data Types”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Learn How To Code
FAQs on the exercise Boolean


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
Can anyone tell me how I can input the Boolean on python to turn a system on and off. I would like SysON to be true an SysOff to be false. Would I enter it in that way or another way?

Are SystemOn and SystemOff specific commands to do something? I couldn’t find anything, so I made some up:
def SystemOn():
    print(""True, so system is now on."")
    
def SystemOff():
    print(""False, so system is now off."")


while True:
    prop = input(""Enter a boolean proposition, such as 3>4. \nEnter q to quit\n"")
    if prop == 'q':
        break
    is_true = (eval(prop))
    
    if is_true:
        SystemOn()
    else:
        SystemOff()

If the user enters a statement that evaluates to True, function SystemOn() runs; if False, SystemOff() runs.  The eval() function does the work.
"
11,Are documents and collections like objects?,"FAQ,General Coding FAQ",,1,"
Question
Are documents and collections like objects?
Answer
As we start exploring working with Mongoose in this lessons, we see that it refers to each set of key/value pairs as a document, and a set of documents is called a collection. What are this two exactly?
Both are stored in the MongoDB database, according to MongoDB documentation:

collection
A grouping of MongoDB documents. A collection is the equivalent of an RDBMS table. A collection exists within a single database. Collections do not enforce a schema. Documents within a collection can have different fields. Typically, all documents in a collection have a similar or related purpose. See Namespaces.

Lets clear some of that up, what is an RDBMS table? RDBMS stands for Relational Database Management System, which is your regular SQL, where you have an index based system (id) to relate to each item inserted and they all have to have the same properties (column names).  A visual representation would be a dogs table:

id | name | breed| age



1 | “fluffy” | “poodle” | 3
2| “spike”| “bulldog”| 2

etc.
A collection is equivalent, but it does not enforce a schema, which means that if we were to make a collection of dogs, they do not have to all have a name, they certainly will not be tracked by id, they may have different properties, not just name, breed, and age, and the values can be entered in any order. Collections give us the flexibility to only focus on having dogs in a dogs table, that is if we want all documents to have a similar purpose. this leads us to:

document
A record in a MongoDB collection and the basic unit of data in MongoDB. Documents are analogous to JSON objects but exist in the database in a more type-rich format known as BSON.

So what is JSON and BSON?
JSON stands for JavaScript Object Notation that most commonly contain key/value data in string form:
{
  ""Dogs"" : [
    { ""id"": ""1"",
      ""name"": ""fluffy"",
      ""breed"": ""poodle"",
      ""age"": ""3""
    },
    {...}
  ]
}

BSON, on the other side, is a Binary encoded JSON , here is an example I found for a hello world key/value pair:
 {""hello"": ""world""} →	

  \x16\x00\x00\x00                   // total document size
  \x02                               // 0x02 = type String
  hello\x00                          // field name
  \x06\x00\x00\x00world\x00          // field value
  \x00                               // 0x00 = type EOO ('end of object')

 {""BSON"": [""awesome"", 5.05, 1986]}
→	
  \x31\x00\x00\x00
  \x04BSON\x00
  \x26\x00\x00\x00
  \x02\x30\x00\x08\x00\x00\x00awesome\x00
  \x01\x31\x00\x33\x33\x33\x33\x33\x33\x14\x40
  \x10\x32\x00\xc2\x07\x00\x00
  \x00
  \x00

Because of the simplification of turning the objects into binary, it becomes space savvy in most cases.
Now we know, a document is a JSON object structured in binary, and a collection is like a representational database management system, but with greater flexibility, like not needing to have a specific schema to follow for each document we add to it.
",
12,FAQ: Data Types - Numbers,"FAQ,General Coding FAQ",,6,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Numbers” exercise from the lesson “Variables and Data Types”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Learn How To Code
FAQs on the exercise Numbers


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
What are the first and the second pieces of data in relation to “I’m 20 years old” phrase?

My First day of coding though:  As per my understanding there are two pieces of data in this example:1)20-The number and 2) I am 20 years old-The text.

As I interpreted it, the first piece is “20”, and the second piece is “I am 20 years old”.

I interpret the two pieces of data as “20” - which the value can represent - but “old” is not a piece of data that can be represented by a value on the computer.  That’s my understanding…don’t know if that’s right.

20 is a counting number. It also represents the value of a numerical state, age. Numbers are not strings, but to represent them in a string we need to cast them to match that data type.
const intro = (name, age) => `My name is ${name} and I am ${age} years old.`;

console.log(intro(""Wee Gillis"", 19))

The above syntax does all the work under the hood. All ES objects have a .toString() method which gets employed here. The expressions are coerced to String type so no errors are raised. Only a printable string is returned from the function.
My name is Wee Gillis and I am 19 years old.
"
13,"When we have two points of different dimensions, how do we make sense of their distance?","FAQ,General Coding FAQ",q-a,8,"
Question
In this exercise, we compute the distance between two points where the first is 2D and the second is 3D. How do we compute their difference when the dimensions are different?
Answer
If we have points p1 and p2 represented as arrays and the dimension, that is, the size of the array, of p1 is less than the dimension of p2. Then we make sense of the distance between these points by adding enough zeros to the end of the array for p1 until the sizes of the arrays are equal. Explicitly, if p1 = [1,0] and p2 = [1,1,1,1], then Distance(p1,p2) is the same as Distance([1,0,0,0], p2).
","

Explicitly, if  p1 = [1,0]  and  p2 = [1,1,,1,1] , then  Distance(p1,p2)  is the same as  Distance([1,0,0,0], p2) .

What does the empty space do at index 2 of the p2 list p2 = [1,1,,1,1] ?
I feel like this would throw a syntax error.

Well spotted! You are right 
I edited the FAQ. Thank you very much.

On point 2 with the code:

Blockquote
def euclidean_distance(pt1, pt2):
distance = 0
“# We will be adding code here next”
for i in range(len(pt1)):
distance += (pt1[i] - pt2[i]) ** 2

It is giving me error:

Blockquote
Traceback (most recent call last):
File “script.py”, line 10, in 
for i in range(len(pt1)):
NameError: name ‘pt1’ is not defined

Which is probably right pt1 and pt2 haven’t been defined yet.
Anyone else having similar issues?

the for loop should be part of the function (body). There pt1 is defined, its one of the function parameters.

I know this question is two months old and you’ve probably resolved the issue yourself, but just in case someone else comes along and sees this question, what I think is going on here is that you have indeed defined pt1 as a parameter of the function, but you are then using pt1 as a variable outside the function in your line “for i in range(len(pt1)):” because it’s not indented (plus the indent problems for the for loop and the “distance = 0”)
I think if your code is otherwise fine if it’s just indented correctly.
Happy coding.

def euclidean_distance(pt1, pt2):
distance = sum([(pt1[i] - pt2[i]) ** 2 for i in range(len(pt1))]) ** 0.5
return distance

Like @jimbeason pointed, the identation thing is very important, absolutely. Although, it seems that the step 2 will only works if you pass the the step 3 code in that ; it is, when you return the square root of distance.
"
14,FAQ: Loops - Review,"FAQ,General Coding FAQ",,4,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Review” exercise from the lesson “Loops”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Learn How to Code
FAQs on the exercise Review


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
This is not a review question. I’m getting nothing but a black background screen when moving from review page to next page. Has anyone run into this and if so, has there been a reason?

yeah I am having the exact same problem. really want to continue studying!

I finally went back out to home page and went back in. It worked but I has to surf back through all the previous lessons. Then it did the same thing to me the next day. Kind of frustrating for sure.
"
15,FAQ: Variables - Putting it All Together,"FAQ,General Coding FAQ",,12,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Putting it All Together” exercise from the lesson “Variables”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Learn How To Code
FAQs on the exercise Putting it All Together


What should coders do when they are stuck?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
I am unable to move on from this lesson without getting the solution from the help menu! It seems simple so I don’t know if I am missing something or if it is just a bug.

Not able to reproduce this problem. Lesson worked fine for me and let me move on to completion. What browser are you using?

I am using Firefox. I reopened it, copied the solution, and pasted it. It wouldn’t allow the pasted solution to proceed either. I think it must be a bug on my end somewhere.

Where is the HTML to go with this JS? I thought they both would be accessible. It would to helpful to see how it all works together.

That is not the objective of this module. It’s more about concepts than actual code. You might glean a lot from the HTML and CSS but it would be ahead of the learning curve and you would have more questions than answers, which questions if they do not get answered force you into presumptions.
Bottom line, don’t try to get ahead of the curve, just yet.

Yes, I agree. I’m inquisitive by nature, wanting to know all things . Thanks. 

I’m having the same problem as govtchris had, even did the copy paste thing too and it wouldn’t let me pass either. I had to use the help to move on.

I notice in these early examples you’re not declaring variables with var. I know I’m getting way ahead of myself – but is this not the proper convention anymore?

Declaring variables is less convention and more intrinsic requirement. In the global namespace a declaration is rather moot, though. For small exercises most of the activity takes place there. Declared or not, variables are all global, in the var sense.
In ES5, var gave variables function scope which prevented them from leaking out into the global namespace. In ES6, let and const give variables block scope which prevents them from leaking into their local scope.
This is vitally important since now it means that even in the global namespace, variables can exist in their own block scope and not collide with global variables. It has relegated var to a legacy keyword that might even one day be deprecated.

Is it considered bad coding if you don’t have a space in between the symbols?  For example:
two=‘grass’
vs how it should look like
two = ‘grass’




 tera7247856106:

Is it considered bad coding


There is no such thing as bad coding, unless it doesn’t work, or doesn’t work correctly all the time. Not having spaces around operators still works. The only thing is it is harder to spot the operators when reading the code.
Style guides generally recommend whitespace around operators. Nothing is said about it making the code better, or not bad. It’s just easier to read and debug.
"
16,FAQ: Functions - Functions for Organization,"FAQ,General Coding FAQ",,5,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Functions for organization” exercise from the lesson “Functions”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Learn How To Code
FAQs on the exercise Functions for organization


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
During the “4/6, Functions for organization” exercise, I arrived at the last “I’d like 3 sandwiches, 2 fries, and 2 triple ice cream scoop, please!”… When making the fries without functions, I actually accidently added an extra fry.  A simple mistake I really didn’t think would happen, but knew WITH the functions button, my error would not have occurred. Thank you for this basic and valuable lesson on functions.

Aspiring coder here. Just trying to string together what I’ve learnt. Would anyone mind telling what the difference is between a function and variable? Thank you in advance.

They are really quite different from one another. A variable is a label to which we can assign any object, which in JavaScript includes anonymous functions, since they too are objects.
A function is an isolated block of code that we can call upon repeatedly anytime during the run session. Some functions perform heavy lifting and others perform relatively simple utility tasks.
foo = function (parameter) {
    // code body
    return expression or value
}

Above, foo is the variable to which we have assigned an anonymous function expression. We can execute (call) the function by referring to its variable name…
console.log(foo(argument))

Variables are not objects, per se. They refer to objects so that we can access them either to poll (get their data) or update (modify their data).
We learn more about functions as we move forward, but variables once we understand them to be simply labels, won’t require much review or practice. They are used all the time so one gets quite used to them.

That’s really helped to clear the confusion. Thank you for taking the time.
"
17,FAQ: Variables - Changing the Value of a Variable,"FAQ,General Coding FAQ",,10,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Changing the Value of a Variable” exercise from the lesson “Variables”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Learn How to Code
FAQs on the exercise _Changing the Value of a Variable _

What makes an “effective” programmer?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
where is the drop down menu to change the game options located

It says the value of a variable can be changed part way through the code. You are using the example “my_number” in this case. How does the computer not get confused over which value belongs to the variable name as it is the same for both the old and the new number?




 patriciai:

it is the same for both the old and the new number?


The latest assignment takes the place of the earlier one. The value first referenced is no longer in effect. my_number will now refer to new_number, as it were.
It’s very common to have variables change their values. In fact that is why we refer to them as variable. They are subject to change. The only ones that cannot be changed are constants.
const pi = 3.1415;

Interesting. I get it!
A follow up question then:

Isnt it better to “clean up” the code then and remove old variabler no longer needed or used?

Thanks for your help

Programs are meant to be dynamic, not static. We want to build in as much flexibility as possible so the code may be re-used.
function times_2_plus_3()  {
    return 5 * 2 + 3;
}

The above is a static function. It contains no variables, only literals and returns a constant value, 13. How can we make it dynamic and reusable? By letting the user input any value, not just 5.
function times_2_plus_3(number)  {
    return number * 2 + 3;
}

Now can reuse this function on any number, which will be doubled and added to 3.
Cleaning up the code only means removing redundancy, repetition and simplifying bloated code patterns. It does not mean manually reseting values on variables. The program needs to be able to do that on the fly in the normal course of action.
Perhaps you could post the code sample in question? That will give us something to bounce this discussion off of.

In the section “We could also change the value of  my_number  part way through our program:”, I can see how the values of my_number can be changed with the multiply * and division / symbols. Yet I see an equal sign = next to 1, & an equal sign next to 3. How can an equal sign change the value of a number since an equal sign means equivalent, after all equal sign in an equation can’t change the value of a number.




 johnantonacci4655991:

since an equal sign means equivalent


In Python, the equal sign is not equivalence, but assignment.
a = 3

is not a comparison, but an assignment to the variable a of the value 3. We can still manipulate the value of a,
a = a + 3
print (a)    # 6

Mathematically it makes very little sense, but in programming we refer to the right side as an expression and the left side as the reference.
The expression is evaluated first and the outcome is assigned back to the same variable.
A comparison would use ==, as in,
print (a == 6)    # True

my_number = 847595593392818109495
my_number * 2
1.69519118679e+18  or does it just execute my number twice and not actualy multiply it ?




 board0732420027:

or does it just execute my number twice and not actualy multiply it ?


The result would indicate that it does multiply. Computers are dumb. They don’t know 2 from Adam.
"
18,FAQ: Data Types - Introduction to Data Types,"FAQ,General Coding FAQ",,7,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Introduction to Data Types” exercise from the lesson “Variables and Data Types”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Learn How To Code
FAQs on the exercise Introduction to Data Types


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
Can we say that Primitive data types are like the basics things that all human beings can do, but in this case it will be the functions that are inbuilt within the computer?

I suppose that’s one way interpreting it.

On my evaluate function, what’s the meaning of the Outoput equals to 1?

As I understand it, the output is the expected answer of the function - in this case, it is a Boolean value where 1 = True and 0 = False.

Out of curiosity, why doesn’t the Capitalise function turn True into TRUE? How does it know the difference between a Boolean value and a string/word?

I would like to know the answer to your question as well.
"
19,FAQ: Lists - Lists: Review,"FAQ,General Coding FAQ",,5,"

This community-built FAQ covers the “Lists: Review” exercise from the lesson “Lists”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Learn How to Code
FAQs on the exercise Lists: Review


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
In the coding area, all that’s showing is the “main.js” on top of the scree.
I’ve already tried reloading the page, resetting the execercise, and waiting a couple hours. Does anyone know what’s wrong?

I managed to solve the problem by restarting my pc.

I come from a complete different sector of work and I am trying to make a transition to ‘this’. Let me tell you one thing, never encountered an approach where it looks like they want to frustrate you so much right from the beginning even if you do things right (but you start to doubt because the exercise doesn’t respond or …). Guess they are trying to brainwash you immediately, recognizing that programming/coding is a complete different environment (e.g. reset, refresh, precise, KISS, don’t try to be to smart etc.). Also forcing you to understand the importance of forums and threads. Wooooow this last exercise really tested my state of mind big time and it taught me mentally a lot. It was not about the right coding this exercise but preparing/testing your state of my mind. Well I am still alive and will not quit.  ;>)

Hi I just finished the last part of this subject.
but I’m left with one question.
// Build a list
var comicStrip = [‘Codey sees the trail’, ‘Codey starts the hike’, ‘Codey is halfway’, ‘Codey reaches the finish’]
// select the 4th item from the list
comicStrip[3]
// and save it to the variable selection
selection = comicStrip[3]
It tells me to select comicStrip[3] but I don’t have to define a Variable to make it work,
but when I insert the same piece of code into Scrimba it tells me “selection is not defined (/index.js:7)”
so to fix this I simply put var before the line: “var selection = comicStrip[3]”
is it necessary to put var before the selection or not?
"
20,FAQ: Lists - Accessing List Items,"FAQ,General Coding FAQ",,4,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Accessing List Items” exercise from the lesson “Lists”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Learn How to Code
FAQs on the exercise Accessing List Items


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
Using iPad, doesn’t work comleting the comic, you can drag but can’t put it in the empty comic strip, anyone who knows why?

Your device may not be fully supported by Codecademy. See this Troubleshooting Guide. Mobile devices like tablets and phones are not fully supported.

Why is the first item in the index identified as 0 instead of 1?
"
21,FAQ: Control Flow - Exception,"FAQ,General Coding FAQ",,5,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Exception” exercise from the lesson “Control Flow”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Learn How To Code
FAQs on the exercise Exception


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
I just wanted to ask if it is possible to explain how the computer would be able to identify whether something is valid (i.e. how does it know the address truly exists vs if the address is fake? same with email address). Is there a specific coding that we must implement in order to figure this out or is it mapped out separately somehow?
https://www.codecademy.com/paths/code-foundations/tracks/learn-how-to-code/modules/bop-ii/lessons/bop-control-flow/exercises/exception

What is the primary difference between conditional structures and exception structures?

what is the difference between conditional and exception structures?

A conditional is a control flow construct such as,
if condition:

while condition:

whereas try..except is an error trap that first tries to execute some code, which if it fails to run (raises an exception) will first loop through the except block and if the error isn’t handled there it will halt the program with the raised exception.

>>> a = 100
>>> b = 0
>>> try:
    print (a / b)
except ZeroDivisionError:
   print ('Cannot divide by zero')

   
Cannot divide by zero
>>> 

"
22,FAQ: Variables - Reusing Values in Variables,"FAQ,General Coding FAQ",,17,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Reusing Values in Variables” exercise from the lesson “Variables”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Learn How To Code
FAQs on the exercise Reusing Values in Variables


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
how do i get to know that what is the variable name and what if i forget it .

you can always find the line where you defined the variable, to remind yourself of the variable name

Hi. I don’t know what to do in the first lesson. I typed rocks grass rocks or whatever in the blank rectangles, but nothing happened on the screen.

Could you please post a link to the exercise you’re referring to?

Thank you so much for responding. It was in Python, but I found out I really enjoy learning Java instead. Thank you anyway!!

The code works in changing the shapes in the chart to what word u input. My question is how is that chart built up or if i wish to build same in my web page or blog, how do i do it?

You will need html, css and JS.
you will need listeners on the input fields, then with JS dynamically change the chart which you constructed with html & css

Okay, i will try that out, if i do have a problem, i would give an alert.

Can somebody explain this code:
my_number = 847595593392818109495
my_number * 2
my_number / 4
*** I would assume this is the code for block 1, 2, and 3? What is the = 8475--------, *2, and /4?

its multiplying (*) and division (/), so basic math operations.

Hello,
This is a new question, not a reply to a previous comment.
When writing variables in code, do they always have to have the underscore in the middle?  In this lesson, they give the long number the variable name of my_number.  Do you always have to write variable names like that?  I’m a bit confused as to why it is written like that and notjust without the underscore, ie: mynumber?
Thanks,

The use of snake-case is very common in Python, with the chief aim to make variable names more readable. The underscore is not needed, but we can see the difference it makes when the names are rather verbose.

I’m REALLY starting at the beginning so will be asking lot of dummy questions. On Basics of Programming p.2 - the difference that I see is that I’m only typing in in each variable once instead of three times like I did in on the previous page - is that right?

yes, that is why the lesson is called reusing variable, for example:
one = 'grass'
two = 'rocks'
three = 'forest'

now i would just do:
draw(one) // draws grass
draw(two) // draws rocks
draw(three) // draws forest
draw(one) // draws grass
draw(two) // draws rocks
draw(three) // draws forest
draw(one) // draws grass
draw(two) // draws rocks
draw(three) // draws forest

and i get 9 fields like in the example, i reuse the grasslands (and the other ones as well)
and then i only need to change 'grass' to to 'rocks' in one place to change 3 fields

Please explain why Variables are important to understand the foundation of code.   To clarify I want to why replace the number with a variable?

Variable at the very basics of learning to program. We can store data in a variable, so we can programmatically access this value later. We don’t replace the number with a variable, we store the number in the variable.
"
